ipc_class_level	ancestor	parent	ipc_version
C08B   3/00	C08B	C	2017.01
C08B   3/02	C08B3/00	C	2017.01
C08B   3/04	C08B3/00	C	2017.01
C08B   3/06	C08B3/00	C	2017.01
C08B   3/08	C08B3/00	C	2017.01
C08B   3/10	C08B3/08	C	2017.01
C08B   3/12	C08B3/00	C	2017.01
C08B   3/14	C08B3/00	C	2017.01
C08B   3/16	C08B3/00	C	2017.01
C08B   3/18	C08B3/16	C	2017.01
C08B   3/20	C08B3/00	C	2017.01
C08B   3/22	C08B3/00	C	2017.01
C08B   3/24	C08B3/22	C	2017.01
C08B   3/26	C08B3/22	C	2017.01
C08B   3/28	C08B3/26	C	2017.01
C08B   3/30	C08B3/22	C	2017.01
C08B   5/00	C08B	C	2017.01
C08B   5/02	C08B5/00	C	2017.01
C08B   5/04	C08B5/02	C	2017.01
C08B   5/06	C08B5/04	C	2017.01
C08B   5/08	C08B5/04	C	2017.01
C08B   5/10	C08B5/04	C	2017.01
C08B   5/12	C08B5/04	C	2017.01
C08B   5/14	C08B5/00	C	2017.01
C08B   7/00	C08B	C	2017.01
C08B   9/00	C08B	C	2017.01
C08B   9/02	C08B9/00	C	2017.01
C08B   9/04	C08B9/00	C	2017.01
C08B   9/06	C08B9/00	C	2017.01
C08B  11/00	C08B	C	2017.01
C08B  11/02	C08B11/00	C	2017.01
C08B  11/04	C08B11/02	C	2017.01
C08B  11/06	C08B11/04	C	2017.01
C08B  11/08	C08B11/04	C	2017.01
C08B  11/10	C08B11/04	C	2017.01
C08B  11/12	C08B11/10	C	2017.01
C08B  11/14	C08B11/04	C	2017.01
C08B  11/145	C08B11/14	C	2017.01
C08B  11/15	C08B11/14	C	2017.01
C08B  11/155	C08B11/14	C	2017.01
C08B  11/16	C08B11/00	C	2017.01
C08B  11/18	C08B11/16	C	2017.01
C08B  11/187	C08B11/00	C	2017.01
C08B  11/193	C08B11/00	C	2017.01
C08B  11/20	C08B11/00	C	2017.01
C08B  11/22	C08B11/20	C	2017.01
C08B  13/00	C08B	C	2017.01
C08B  13/02	C08B13/00	C	2017.01
C08B  15/00	C08B	C	2017.01
C08B  15/02	C08B15/00	C	2017.01
C08B  15/04	C08B15/02	C	2017.01
C08B  15/05	C08B15/00	C	2017.01
C08B  15/06	C08B15/05	C	2017.01
C08B  15/08	C08B15/00	C	2017.01
C08B  15/10	C08B15/00	C	2017.01
C08B  16/00	C08B	C	2017.01
C08B  17/00	C08B	C	2017.01
C08B  17/02	C08B17/00	C	2017.01
C08B  17/04	C08B17/00	C	2017.01
C08B  17/06	C08B17/00	C	2017.01
C08B  30/00	C08B	C	2017.01
C08B  30/02	C08B30/00	C	2017.01
C08B  30/04	C08B30/00	C	2017.01
C08B  30/06	C08B30/00	C	2017.01
C08B  30/08	C08B30/00	C	2017.01
C08B  30/10	C08B30/00	C	2017.01
C08B  30/12	C08B30/00	C	2017.01
C08B  30/14	C08B30/12	C	2017.01
C08B  30/16	C08B30/12	C	2017.01
C08B  30/18	C08B30/12	C	2017.01
C08B  30/20	C08B30/00	C	2017.01
C08B  31/00	C08B	C	2017.01
C08B  31/02	C08B31/00	C	2017.01
C08B  31/04	C08B31/02	C	2017.01
C08B  31/06	C08B31/02	C	2017.01
C08B  31/08	C08B31/00	C	2017.01
C08B  31/10	C08B31/08	C	2017.01
C08B  31/12	C08B31/08	C	2017.01
C08B  31/14	C08B31/08	C	2017.01
C08B  31/16	C08B31/00	C	2017.01
C08B  31/18	C08B31/00	C	2017.01
C08B  33/00	C08B	C	2017.01
C08B  33/02	C08B33/00	C	2017.01
C08B  33/04	C08B33/00	C	2017.01
C08B  33/06	C08B33/00	C	2017.01
C08B  33/08	C08B33/00	C	2017.01
C08B  35/00	C08B	C	2017.01
C08B  35/02	C08B35/00	C	2017.01
C08B  35/04	C08B35/00	C	2017.01
C08B  35/06	C08B35/00	C	2017.01
C08B  35/08	C08B35/00	C	2017.01
C08B  37/00	C08B	C	2017.01
C08B  37/02	C08B37/00	C	2017.01
C08B  37/04	C08B37/00	C	2017.01
C08B  37/06	C08B37/00	C	2017.01
C08B  37/08	C08B37/00	C	2017.01
C08B  37/10	C08B37/00	C	2017.01
C08B  37/12	C08B37/00	C	2017.01
C08B  37/14	C08B37/00	C	2017.01
C08B  37/16	C08B37/00	C	2017.01
C08B  37/18	C08B37/00	C	2017.01
C08C	C08C	C	2017.01
C08C   1/00	C08C	C	2017.01
C08C   1/02	C08C1/00	C	2017.01
C08C   1/04	C08C1/02	C	2017.01
C08C   1/06	C08C1/02	C	2017.01
C08C   1/065	C08C1/02	C	2017.01
C08C   1/07	C08C1/065	C	2017.01
C08C   1/075	C08C1/02	C	2017.01
C08C   1/08	C08C1/075	C	2017.01
C08C   1/10	C08C1/075	C	2017.01
C08C   1/12	C08C1/075	C	2017.01
C08C   1/14	C08C1/00	C	2017.01
C08C   1/15	C08C1/14	C	2017.01
C08C   1/16	C08C1/14	C	2017.01
C08C   2/00	C08C	C	2017.01
C08C   2/02	C08C2/00	C	2017.01
C08C   2/04	C08C2/02	C	2017.01
C08C   2/06	C08C2/00	C	2017.01
C08C   3/00	C08C	C	2017.01
C08C   3/02	C08C3/00	C	2017.01
C08C   4/00	C08C	C	2017.01
C08C  19/00	C08C	C	2017.01
C08C  19/02	C08C19/00	C	2017.01
C08C  19/04	C08C19/00	C	2017.01
C08C  19/06	C08C19/04	C	2017.01
C08C  19/08	C08C19/00	C	2017.01
C08C  19/10	C08C19/00	C	2017.01
C08C  19/12	C08C19/00	C	2017.01
C08C  19/14	C08C19/12	C	2017.01
C08C  19/16	C08C19/12	C	2017.01
C08C  19/18	C08C19/12	C	2017.01
C08C  19/20	C08C19/00	C	2017.01
C08C  19/22	C08C19/00	C	2017.01
C08C  19/24	C08C19/00	C	2017.01
C08C  19/25	C08C19/00	C	2017.01
C08C  19/26	C08C19/00	C	2017.01
C08C  19/28	C08C19/00	C	2017.01
C08C  19/30	C08C19/00	C	2017.01
C08C  19/32	C08C19/30	C	2017.01
C08C  19/34	C08C19/30	C	2017.01
C08C  19/36	C08C19/34	C	2017.01
C08C  19/38	C08C19/34	C	2017.01
C08C  19/40	C08C19/34	C	2017.01
C08C  19/42	C08C19/30	C	2017.01
C08C  19/44	C08C19/42	C	2017.01
C08F	C08F	C	2017.01
C08F   2/00	C08F	C	2017.01
C08F   2/01	C08F2/00	C	2017.01
C08F   2/02	C08F2/00	C	2017.01
C08F   2/04	C08F2/00	C	2017.01
C08F   2/06	C08F2/04	C	2017.01
C08F   2/08	C08F2/06	C	2017.01
C08F   2/10	C08F2/04	C	2017.01
C08F   2/12	C08F2/00	C	2017.01
C08F   2/14	C08F2/12	C	2017.01
C08F   2/16	C08F2/12	C	2017.01
C08F   2/18	C08F2/16	C	2017.01
C08F   2/20	C08F2/18	C	2017.01
C08F   2/22	C08F2/16	C	2017.01
C08F   2/24	C08F2/22	C	2017.01
C08F   2/26	C08F2/24	C	2017.01
C08F   2/28	C08F2/24	C	2017.01
C08F   2/30	C08F2/24	C	2017.01
C08F   2/32	C08F2/00	C	2017.01
C08F   2/34	C08F2/00	C	2017.01
C08F   2/36	C08F2/00	C	2017.01
C08F   2/38	C08F2/00	C	2017.01
C08F   2/40	C08F2/38	C	2017.01
C08F   2/42	C08F2/38	C	2017.01
C08F   2/44	C08F2/00	C	2017.01
C08F   2/46	C08F2/00	C	2017.01
C08F   2/48	C08F2/46	C	2017.01
C08F   2/50	C08F2/48	C	2017.01
C08F   2/52	C08F2/46	C	2017.01
C08F   2/54	C08F2/46	C	2017.01
C08F   2/56	C08F2/46	C	2017.01
C08F   2/58	C08F2/00	C	2017.01
C08F   2/60	C08F2/00	C	2017.01
C08F   4/00	C08F	C	2017.01
C08F   4/02	C08F4/00	C	2017.01
C08F   4/04	C08F4/00	C	2017.01
C08F   4/06	C08F4/00	C	2017.01
C08F   4/08	C08F4/06	C	2017.01
C08F   4/10	C08F4/06	C	2017.01
C08F   4/12	C08F4/06	C	2017.01
C08F   4/14	C08F4/12	C	2017.01
C08F   4/16	C08F4/06	C	2017.01
C08F   4/18	C08F4/16	C	2017.01
C08F   4/20	C08F4/06	C	2017.01
C08F   4/22	C08F4/06	C	2017.01
C08F   4/24	C08F4/22	C	2017.01
C08F   4/26	C08F4/06	C	2017.01
C08F   4/28	C08F4/00	C	2017.01
C08F   4/30	C08F4/28	C	2017.01
C08F   4/32	C08F4/28	C	2017.01
C08F   4/34	C08F4/32	C	2017.01
C08F   4/36	C08F4/32	C	2017.01
C08F   4/38	C08F4/32	C	2017.01
C08F   4/40	C08F4/00	C	2017.01
C08F   4/42	C08F4/00	C	2017.01
C08F   4/44	C08F4/42	C	2017.01
C08F   4/46	C08F4/44	C	2017.01
C08F   4/48	C08F4/46	C	2017.01
C08F   4/50	C08F4/44	C	2017.01
C08F   4/52	C08F4/44	C	2017.01
C08F   4/54	C08F4/44	C	2017.01
C08F   4/56	C08F4/54	C	2017.01
C08F   4/58	C08F4/44	C	2017.01
C08F   4/60	C08F4/44	C	2017.01
C08F   4/602	C08F4/60	C	2017.01
C08F   4/603	C08F4/60	C	2017.01
C08F   4/605	C08F4/60	C	2017.01
C08F   4/606	C08F4/60	C	2017.01
C08F   4/607	C08F4/60	C	2017.01
C08F   4/608	C08F4/607	C	2017.01
C08F   4/609	C08F4/607	C	2017.01
C08F   4/61	C08F4/60	C	2017.01
C08F   4/611	C08F4/61	C	2017.01
C08F   4/612	C08F4/61	C	2017.01
C08F   4/613	C08F4/612	C	2017.01
C08F   4/614	C08F4/612	C	2017.01
C08F   4/615	C08F4/612	C	2017.01
C08F   4/616	C08F4/612	C	2017.01
C08F   4/617	C08F4/612	C	2017.01
C08F   4/618	C08F4/612	C	2017.01
C08F   4/619	C08F4/60	C	2017.01
C08F   4/6192	C08F4/619	C	2017.01
C08F   4/62	C08F4/60	C	2017.01
C08F   4/622	C08F4/62	C	2017.01
C08F   4/623	C08F4/62	C	2017.01
C08F   4/625	C08F4/62	C	2017.01
C08F   4/626	C08F4/62	C	2017.01
C08F   4/627	C08F4/62	C	2017.01
C08F   4/628	C08F4/627	C	2017.01
C08F   4/629	C08F4/627	C	2017.01
C08F   4/63	C08F4/62	C	2017.01
C08F   4/631	C08F4/63	C	2017.01
C08F   4/632	C08F4/63	C	2017.01
C08F   4/633	C08F4/632	C	2017.01
C08F   4/634	C08F4/632	C	2017.01
C08F   4/635	C08F4/632	C	2017.01
C08F   4/636	C08F4/632	C	2017.01
C08F   4/637	C08F4/632	C	2017.01
C08F   4/638	C08F4/632	C	2017.01
C08F   4/639	C08F4/62	C	2017.01
C08F   4/6392	C08F4/639	C	2017.01
C08F   4/64	C08F4/62	C	2017.01
C08F   4/642	C08F4/64	C	2017.01
C08F   4/643	C08F4/64	C	2017.01
C08F   4/645	C08F4/64	C	2017.01
C08F   4/646	C08F4/64	C	2017.01
C08F   4/647	C08F4/64	C	2017.01
C08F   4/648	C08F4/647	C	2017.01
C08F   4/649	C08F4/647	C	2017.01
C08F   4/65	C08F4/64	C	2017.01
C08F   4/651	C08F4/65	C	2017.01
C08F   4/652	C08F4/65	C	2017.01
C08F   4/653	C08F4/652	C	2017.01
C08F   4/654	C08F4/652	C	2017.01
C08F   4/655	C08F4/652	C	2017.01
C08F   4/656	C08F4/652	C	2017.01
C08F   4/657	C08F4/652	C	2017.01
C08F   4/658	C08F4/652	C	2017.01
C08F   4/659	C08F4/64	C	2017.01
C08F   4/6592	C08F4/659	C	2017.01
C08F   4/68	C08F4/62	C	2017.01
C08F   4/685	C08F4/68	C	2017.01
C08F   4/69	C08F4/62	C	2017.01
C08F   4/695	C08F4/60	C	2017.01
C08F   4/70	C08F4/60	C	2017.01
C08F   4/72	C08F4/42	C	2017.01
C08F   4/74	C08F4/72	C	2017.01
C08F   4/76	C08F4/74	C	2017.01
C08F   4/78	C08F4/74	C	2017.01
C08F   4/80	C08F4/72	C	2017.01
C08F   4/82	C08F4/80	C	2017.01
C08F   6/00	C08F	C	2017.01
C08F   6/02	C08F6/00	C	2017.01
C08F   6/04	C08F6/00	C	2017.01
C08F   6/06	C08F6/00	C	2017.01
C08F   6/08	C08F6/06	C	2017.01
C08F   6/10	C08F6/06	C	2017.01
C08F   6/12	C08F6/06	C	2017.01
C08F   6/14	C08F6/00	C	2017.01
C08F   6/16	C08F6/14	C	2017.01
C08F   6/18	C08F6/14	C	2017.01
C08F   6/20	C08F6/14	C	2017.01
C08F   6/22	C08F6/14	C	2017.01
C08F   6/24	C08F6/00	C	2017.01
C08F   6/26	C08F6/00	C	2017.01
C08F   6/28	C08F6/26	C	2017.01
C08F   8/00	C08F	C	2017.01
C08F   8/02	C08F8/00	C	2017.01
C08F   8/04	C08F8/00	C	2017.01
C08F   8/06	C08F8/00	C	2017.01
C08F   8/08	C08F8/00	C	2017.01
C08F   8/10	C08F8/00	C	2017.01
C08F   8/12	C08F8/00	C	2017.01
C08F   8/14	C08F8/00	C	2017.01
C08F   8/16	C08F8/14	C	2017.01
C08F   8/18	C08F8/00	C	2017.01
C08F   8/20	C08F8/18	C	2017.01
C08F   8/22	C08F8/20	C	2017.01
C08F   8/24	C08F8/18	C	2017.01
C08F   8/26	C08F8/00	C	2017.01
C08F   8/28	C08F8/00	C	2017.01
C08F   8/30	C08F8/00	C	2017.01
C08F   8/32	C08F8/30	C	2017.01
C08F   8/34	C08F8/00	C	2017.01
C08F   8/36	C08F8/34	C	2017.01
C08F   8/38	C08F8/34	C	2017.01
C08F   8/40	C08F8/00	C	2017.01
C08F   8/42	C08F8/00	C	2017.01
C08F   8/44	C08F8/00	C	2017.01
C08F   8/46	C08F8/00	C	2017.01
C08F   8/48	C08F8/00	C	2017.01
C08F   8/50	C08F8/00	C	2017.01
C08F  10/00	C08F	C	2017.01
C08F  10/02	C08F10/00	C	2017.01
C08F  10/04	C08F10/00	C	2017.01
C08F  10/06	C08F10/04	C	2017.01
C08F  10/08	C08F10/04	C	2017.01
C08F  10/10	C08F10/08	C	2017.01
C08F  10/14	C08F10/00	C	2017.01
C08F  12/00	C08F	C	2017.01
C08F  12/02	C08F12/00	C	2017.01
C08F  12/04	C08F12/02	C	2017.01
C08F  12/06	C08F12/04	C	2017.01
C08F  12/08	C08F12/06	C	2017.01
C08F  12/12	C08F12/06	C	2017.01
C08F  12/14	C08F12/04	C	2017.01
C08F  12/16	C08F12/14	C	2017.01
C08F  12/18	C08F12/16	C	2017.01
C08F  12/20	C08F12/16	C	2017.01
C08F  12/22	C08F12/14	C	2017.01
C08F  12/24	C08F12/22	C	2017.01
C08F  12/26	C08F12/14	C	2017.01
C08F  12/28	C08F12/26	C	2017.01
C08F  12/30	C08F12/14	C	2017.01
C08F  12/32	C08F12/02	C	2017.01
C08F  12/34	C08F12/00	C	2017.01
C08F  12/36	C08F12/34	C	2017.01
C08F  14/00	C08F	C	2017.01
C08F  14/02	C08F14/00	C	2017.01
C08F  14/04	C08F14/02	C	2017.01
C08F  14/06	C08F14/04	C	2017.01
C08F  14/08	C08F14/04	C	2017.01
C08F  14/12	C08F14/04	C	2017.01
C08F  14/14	C08F14/02	C	2017.01
C08F  14/16	C08F14/00	C	2017.01
C08F  14/18	C08F14/00	C	2017.01
C08F  14/20	C08F14/18	C	2017.01
C08F  14/22	C08F14/18	C	2017.01
C08F  14/24	C08F14/18	C	2017.01
C08F  14/26	C08F14/18	C	2017.01
C08F  14/28	C08F14/18	C	2017.01
C08F  16/00	C08F	C	2017.01
C08F  16/02	C08F16/00	C	2017.01
C08F  16/04	C08F16/02	C	2017.01
C08F  16/06	C08F16/04	C	2017.01
C08F  16/08	C08F16/04	C	2017.01
C08F  16/10	C08F16/02	C	2017.01
C08F  16/12	C08F16/00	C	2017.01
C08F  16/14	C08F16/12	C	2017.01
C08F  16/16	C08F16/14	C	2017.01
C08F  16/18	C08F16/16	C	2017.01
C08F  16/20	C08F16/18	C	2017.01
C08F  16/22	C08F16/16	C	2017.01
C08F  16/24	C08F16/14	C	2017.01
C08F  16/26	C08F16/14	C	2017.01
C08F  16/28	C08F16/14	C	2017.01
C08F  16/30	C08F16/14	C	2017.01
C08F  16/32	C08F16/12	C	2017.01
C08F  16/34	C08F16/00	C	2017.01
C08F  16/36	C08F16/00	C	2017.01
C08F  16/38	C08F16/00	C	2017.01
C08F  18/00	C08F	C	2017.01
C08F  18/02	C08F18/00	C	2017.01
C08F  18/04	C08F18/02	C	2017.01
C08F  18/06	C08F18/04	C	2017.01
C08F  18/08	C08F18/04	C	2017.01
C08F  18/10	C08F18/04	C	2017.01
C08F  18/12	C08F18/02	C	2017.01
C08F  18/14	C08F18/00	C	2017.01
C08F  18/16	C08F18/14	C	2017.01
C08F  18/18	C08F18/16	C	2017.01
C08F  18/20	C08F18/00	C	2017.01
C08F  18/22	C08F18/00	C	2017.01
C08F  18/24	C08F18/00	C	2017.01
C08F  20/00	C08F	C	2017.01
C08F  20/02	C08F20/00	C	2017.01
C08F  20/04	C08F20/02	C	2017.01
C08F  20/06	C08F20/04	C	2017.01
C08F  20/08	C08F20/02	C	2017.01
C08F  20/10	C08F20/02	C	2017.01
C08F  20/12	C08F20/10	C	2017.01
C08F  20/14	C08F20/12	C	2017.01
C08F  20/16	C08F20/12	C	2017.01
C08F  20/18	C08F20/16	C	2017.01
C08F  20/20	C08F20/10	C	2017.01
C08F  20/22	C08F20/10	C	2017.01
C08F  20/24	C08F20/22	C	2017.01
C08F  20/26	C08F20/10	C	2017.01
C08F  20/28	C08F20/26	C	2017.01
C08F  20/30	C08F20/26	C	2017.01
C08F  20/32	C08F20/26	C	2017.01
C08F  20/34	C08F20/10	C	2017.01
C08F  20/36	C08F20/34	C	2017.01
C08F  20/38	C08F20/10	C	2017.01
C08F  20/40	C08F20/10	C	2017.01
C08F  20/42	C08F20/02	C	2017.01
C08F  20/44	C08F20/42	C	2017.01
C08F  20/50	C08F20/42	C	2017.01
C08F  20/52	C08F20/02	C	2017.01
C08F  20/54	C08F20/52	C	2017.01
C08F  20/56	C08F20/54	C	2017.01
C08F  20/58	C08F20/54	C	2017.01
C08F  20/60	C08F20/54	C	2017.01
C08F  20/62	C08F20/00	C	2017.01
C08F  20/64	C08F20/62	C	2017.01
C08F  20/66	C08F20/62	C	2017.01
C08F  20/68	C08F20/62	C	2017.01
C08F  20/70	C08F20/62	C	2017.01
C08F  22/00	C08F	C	2017.01
C08F  22/02	C08F22/00	C	2017.01
C08F  22/04	C08F22/00	C	2017.01
C08F  22/06	C08F22/04	C	2017.01
C08F  22/10	C08F22/00	C	2017.01
C08F  22/12	C08F22/10	C	2017.01
C08F  22/14	C08F22/12	C	2017.01
C08F  22/16	C08F22/12	C	2017.01
C08F  22/18	C08F22/12	C	2017.01
C08F  22/20	C08F22/12	C	2017.01
C08F  22/22	C08F22/12	C	2017.01
C08F  22/24	C08F22/12	C	2017.01
C08F  22/26	C08F22/10	C	2017.01
C08F  22/28	C08F22/26	C	2017.01
C08F  22/30	C08F22/00	C	2017.01
C08F  22/32	C08F22/30	C	2017.01
C08F  22/34	C08F22/30	C	2017.01
C08F  22/36	C08F22/00	C	2017.01
C08F  22/38	C08F22/36	C	2017.01
C08F  22/40	C08F22/36	C	2017.01
C08F  24/00	C08F	C	2017.01
C08F  26/00	C08F	C	2017.01
C08F  26/02	C08F26/00	C	2017.01
C08F  26/04	C08F26/02	C	2017.01
C08F  26/06	C08F26/00	C	2017.01
C08F  26/08	C08F26/06	C	2017.01
C08F  26/10	C08F26/06	C	2017.01
C08F  26/12	C08F26/06	C	2017.01
C08F  28/00	C08F	C	2017.01
C08F  28/02	C08F28/00	C	2017.01
C08F  28/04	C08F28/02	C	2017.01
C08F  28/06	C08F28/00	C	2017.01
C08F  30/00	C08F	C	2017.01
C08F  30/02	C08F30/00	C	2017.01
C08F  30/04	C08F30/00	C	2017.01
C08F  30/06	C08F30/04	C	2017.01
C08F  30/08	C08F30/04	C	2017.01
C08F  30/10	C08F30/04	C	2017.01
C08F  32/00	C08F	C	2017.01
C08F  32/02	C08F32/00	C	2017.01
C08F  32/04	C08F32/02	C	2017.01
C08F  32/06	C08F32/02	C	2017.01
C08F  32/08	C08F32/00	C	2017.01
C08F  34/00	C08F	C	2017.01
C08F  34/02	C08F34/00	C	2017.01
C08F  34/04	C08F34/00	C	2017.01
C08F  36/00	C08F	C	2017.01
C08F  36/02	C08F36/00	C	2017.01
C08F  36/04	C08F36/02	C	2017.01
C08F  36/06	C08F36/04	C	2017.01
C08F  36/08	C08F36/04	C	2017.01
C08F  36/14	C08F36/04	C	2017.01
C08F  36/16	C08F36/14	C	2017.01
C08F  36/18	C08F36/16	C	2017.01
C08F  36/20	C08F36/02	C	2017.01
C08F  36/22	C08F36/00	C	2017.01
C08F  38/00	C08F	C	2017.01
C08F  38/02	C08F38/00	C	2017.01
C08F  38/04	C08F38/00	C	2017.01
C08F 110/00	C08F	C	2017.01
C08F 110/02	C08F110/00	C	2017.01
C08F 110/04	C08F110/00	C	2017.01
C08F 110/06	C08F110/04	C	2017.01
C08F 110/08	C08F110/04	C	2017.01
C08F 110/10	C08F110/08	C	2017.01
C08F 110/14	C08F110/00	C	2017.01
C08F 112/00	C08F	C	2017.01
C08F 112/02	C08F112/00	C	2017.01
C08F 112/04	C08F112/02	C	2017.01
C08F 112/06	C08F112/04	C	2017.01
C08F 112/08	C08F112/06	C	2017.01
C08F 112/12	C08F112/06	C	2017.01
C08F 112/14	C08F112/04	C	2017.01
C08F 112/32	C08F112/02	C	2017.01
C08F 112/34	C08F112/00	C	2017.01
C08F 112/36	C08F112/34	C	2017.01
C08F 114/00	C08F	C	2017.01
C08F 114/02	C08F114/00	C	2017.01
C08F 114/04	C08F114/02	C	2017.01
C08F 114/06	C08F114/04	C	2017.01
C08F 114/08	C08F114/04	C	2017.01
C08F 114/12	C08F114/04	C	2017.01
C08F 114/14	C08F114/02	C	2017.01
C08F 114/16	C08F114/00	C	2017.01
C08F 114/18	C08F114/00	C	2017.01
C08F 114/20	C08F114/18	C	2017.01
C08F 114/22	C08F114/18	C	2017.01
C08F 114/24	C08F114/18	C	2017.01
C08F 114/26	C08F114/18	C	2017.01
C08F 114/28	C08F114/18	C	2017.01
C08F 116/00	C08F	C	2017.01
C08F 116/02	C08F116/00	C	2017.01
C08F 116/04	C08F116/02	C	2017.01
C08F 116/06	C08F116/04	C	2017.01
C08F 116/08	C08F116/04	C	2017.01
C08F 116/10	C08F116/02	C	2017.01
C08F 116/12	C08F116/00	C	2017.01
C08F 116/14	C08F116/12	C	2017.01
C08F 116/16	C08F116/14	C	2017.01
C08F 116/18	C08F116/16	C	2017.01
C08F 116/20	C08F116/18	C	2017.01
C08F 116/34	C08F116/00	C	2017.01
C08F 116/36	C08F116/00	C	2017.01
C08F 116/38	C08F116/00	C	2017.01
C08F 118/00	C08F	C	2017.01
C08F 118/02	C08F118/00	C	2017.01
C08F 118/04	C08F118/02	C	2017.01
C08F 118/06	C08F118/04	C	2017.01
C08F 118/08	C08F118/04	C	2017.01
C08F 118/10	C08F118/04	C	2017.01
C08F 118/12	C08F118/02	C	2017.01
C08F 118/14	C08F118/00	C	2017.01
C08F 118/16	C08F118/14	C	2017.01
C08F 118/18	C08F118/16	C	2017.01
C08F 120/00	C08F	C	2017.01
C08F 120/02	C08F120/00	C	2017.01
C08F 120/04	C08F120/02	C	2017.01
C08F 120/06	C08F120/04	C	2017.01
C08F 120/08	C08F120/02	C	2017.01
C08F 120/10	C08F120/02	C	2017.01
C08F 120/12	C08F120/10	C	2017.01
C08F 120/14	C08F120/12	C	2017.01
C08F 120/16	C08F120/12	C	2017.01
C08F 120/18	C08F120/16	C	2017.01
C08F 120/20	C08F120/10	C	2017.01
C08F 120/22	C08F120/10	C	2017.01
C08F 120/24	C08F120/22	C	2017.01
C08F 120/26	C08F120/10	C	2017.01
C08F 120/28	C08F120/26	C	2017.01
C08F 120/30	C08F120/26	C	2017.01
C08F 120/32	C08F120/26	C	2017.01
C08F 120/34	C08F120/10	C	2017.01
C08F 120/36	C08F120/34	C	2017.01
C08F 120/38	C08F120/10	C	2017.01
C08F 120/40	C08F120/10	C	2017.01
C08F 120/42	C08F120/02	C	2017.01
C08F 120/44	C08F120/42	C	2017.01
C08F 120/50	C08F120/42	C	2017.01
C08F 120/52	C08F120/02	C	2017.01
C08F 120/54	C08F120/52	C	2017.01
C08F 120/56	C08F120/54	C	2017.01
C08F 120/58	C08F120/54	C	2017.01
C08F 120/60	C08F120/54	C	2017.01
C08F 120/62	C08F120/00	C	2017.01
C08F 120/64	C08F120/62	C	2017.01
C08F 120/66	C08F120/62	C	2017.01
C08F 120/68	C08F120/62	C	2017.01
C08F 120/70	C08F120/62	C	2017.01
C08F 122/00	C08F	C	2017.01
C08F 122/02	C08F122/00	C	2017.01
C08F 122/04	C08F122/00	C	2017.01
C08F 122/06	C08F122/04	C	2017.01
C08F 122/10	C08F122/00	C	2017.01
C08F 122/12	C08F122/10	C	2017.01
C08F 122/14	C08F122/12	C	2017.01
C08F 122/16	C08F122/12	C	2017.01
C08F 122/18	C08F122/12	C	2017.01
C08F 122/20	C08F122/12	C	2017.01
C08F 122/22	C08F122/12	C	2017.01
C08F 122/24	C08F122/12	C	2017.01
C08F 122/26	C08F122/10	C	2017.01
C08F 122/28	C08F122/26	C	2017.01
C08F 122/30	C08F122/00	C	2017.01
C08F 122/32	C08F122/30	C	2017.01
C08F 122/36	C08F122/00	C	2017.01
C08F 122/38	C08F122/36	C	2017.01
C08F 122/40	C08F122/36	C	2017.01
C08F 124/00	C08F	C	2017.01
C08F 126/00	C08F	C	2017.01
C08F 126/02	C08F126/00	C	2017.01
C08F 126/04	C08F126/02	C	2017.01
C08F 126/06	C08F126/00	C	2017.01
C08F 126/08	C08F126/06	C	2017.01
C08F 126/10	C08F126/06	C	2017.01
C08F 126/12	C08F126/06	C	2017.01
C08F 128/00	C08F	C	2017.01
C08F 128/02	C08F128/00	C	2017.01
C08F 128/04	C08F128/02	C	2017.01
C08F 128/06	C08F128/00	C	2017.01
C08F 130/00	C08F	C	2017.01
C08F 130/02	C08F130/00	C	2017.01
C08F 130/04	C08F130/00	C	2017.01
C08F 130/06	C08F130/04	C	2017.01
C08F 130/08	C08F130/04	C	2017.01
C08F 130/10	C08F130/04	C	2017.01
C08F 132/00	C08F	C	2017.01
C08F 132/02	C08F132/00	C	2017.01
C08F 132/04	C08F132/02	C	2017.01
C08F 132/06	C08F132/02	C	2017.01
C08F 132/08	C08F132/00	C	2017.01
C08F 134/00	C08F	C	2017.01
C08F 134/02	C08F134/00	C	2017.01
C08F 134/04	C08F134/00	C	2017.01
C08F 136/00	C08F	C	2017.01
C08F 136/02	C08F136/00	C	2017.01
C08F 136/04	C08F136/02	C	2017.01
C08F 136/06	C08F136/04	C	2017.01
C08F 136/08	C08F136/04	C	2017.01
C08F 136/14	C08F136/04	C	2017.01
C08F 136/16	C08F136/14	C	2017.01
C08F 136/18	C08F136/16	C	2017.01
C08F 136/20	C08F136/02	C	2017.01
C08F 136/22	C08F136/00	C	2017.01
C08F 138/00	C08F	C	2017.01
C08F 138/02	C08F138/00	C	2017.01
C08F 138/04	C08F138/00	C	2017.01
C08F 210/00	C08F	C	2017.01
C08F 210/02	C08F210/00	C	2017.01
C08F 210/04	C08F210/00	C	2017.01
C08F 210/06	C08F210/04	C	2017.01
C08F 210/08	C08F210/04	C	2017.01
C08F 210/10	C08F210/08	C	2017.01
C08F 210/12	C08F210/10	C	2017.01
C08F 210/14	C08F210/00	C	2017.01
C08F 210/16	C08F210/00	C	2017.01
C08F 210/18	C08F210/16	C	2017.01
C08F 212/00	C08F	C	2017.01
C08F 212/02	C08F212/00	C	2017.01
C08F 212/04	C08F212/02	C	2017.01
